1	/	##SELECT	move
2	/	SELECT#DISTINCT	move
3	13	DISTINCT#IDN	reduction
4	/	unionType#IDN	move
5	48	IDN#FROM	reduction
6	51	uid#FROM	reduction
7	49	dottedId#FROM	reduction
8	35	fullColumnName#FROM	reduction
9	31	elementNameAlias#FROM	reduction
10	28	selectElement#FROM	reduction
11	30	selectElementHead#FROM	reduction
12	26	selectElementListRec#FROM	reduction
13	/	selectElements#FROM	move
14	/	FROM#IDN	move
15	48	IDN#WHERE	reduction
16	44	uid#WHERE	reduction
17	35	tableName#WHERE	reduction
18	42	elementNameAlias#WHERE	reduction
19	41	tableSourceItem#WHERE	reduction
20	39	joinParts#WHERE	reduction
21	38	tableSource#WHERE	reduction
22	36	tableSourceListRec#WHERE	reduction
23	/	tableSources#WHERE	move
24	/	WHERE#IDN	move
25	48	IDN#>=	reduction
26	51	uid#>=	reduction
27	49	dottedId#>=	reduction
28	76	fullColumnName#>=	reduction
29	/	expressionAtom#>=	move
30	89	>=#INT	reduction
31	/	comparisonOperator#INT	move
32	84	INT##	reduction
33	80	decimalLiteral##	reduction
34	75	constant##	reduction
35	74	expressionAtom##	reduction
36	72	predicateRight##	reduction
37	73	predicate##	reduction
38	72	predicateRight##	reduction
39	61	predicate##	reduction
40	58	expressionRight##	reduction
41	132	expression##	reduction
42	18	whereExpression##	reduction
43	21	fromClause##	reduction
44	23	groupByClause##	reduction
45	25	havingClause##	reduction
46	17	orderByClause##	reduction
47	15	selectClause##	reduction
48	8	querySpecification##	reduction
49	6	unionStatements##	reduction
50	2	selectStatement##	reduction
51	1	dmlStatement##	reduction
52	/	root##	accept
