1	/	##SELECT	move
2	14	SELECT#IDN	reduction
3	/	unionType#IDN	move
4	48	IDN#.	reduction
5	/	uid#.	move
6	/	.#IDN	move
7	48	IDN#,	reduction
8	52	uid#,	reduction
9	50	dottedIdOrStar#,	reduction
10	49	dottedId#,	reduction
11	35	fullColumnName#,	reduction
12	31	elementNameAlias#,	reduction
13	28	selectElement#,	reduction
14	/	selectElementHead#,	move
15	/	,#IDN	move
16	48	IDN#.	reduction
17	/	uid#.	move
18	/	.#IDN	move
19	48	IDN#FROM	reduction
20	52	uid#FROM	reduction
21	50	dottedIdOrStar#FROM	reduction
22	49	dottedId#FROM	reduction
23	35	fullColumnName#FROM	reduction
24	31	elementNameAlias#FROM	reduction
25	30	selectElement#FROM	reduction
26	29	selectElementListRec#FROM	reduction
27	26	selectElementListRec#FROM	reduction
28	/	selectElements#FROM	move
29	/	FROM#IDN	move
30	48	IDN#LEFT	reduction
31	44	uid#LEFT	reduction
32	35	tableName#LEFT	reduction
33	42	elementNameAlias#LEFT	reduction
34	/	tableSourceItem#LEFT	move
35	110	LEFT#JOIN	reduction
36	/	joinDirection#JOIN	move
37	/	JOIN#IDN	move
38	48	IDN#ON	reduction
39	44	uid#ON	reduction
40	35	tableName#ON	reduction
41	42	elementNameAlias#ON	reduction
42	/	tableSourceItem#ON	move
43	/	ON#IDN	move
44	48	IDN#.	reduction
45	/	uid#.	move
46	/	.#IDN	move
47	48	IDN#=	reduction
48	52	uid#=	reduction
49	50	dottedIdOrStar#=	reduction
50	49	dottedId#=	reduction
51	76	fullColumnName#=	reduction
52	/	expressionAtom#=	move
53	85	=#IDN	reduction
54	/	comparisonOperator#IDN	move
55	48	IDN#.	reduction
56	/	uid#.	move
57	/	.#IDN	move
58	48	IDN##	reduction
59	52	uid##	reduction
60	50	dottedIdOrStar##	reduction
61	49	dottedId##	reduction
62	76	fullColumnName##	reduction
63	74	expressionAtom##	reduction
64	72	predicateRight##	reduction
65	73	predicate##	reduction
66	72	predicateRight##	reduction
67	61	predicate##	reduction
68	58	expressionRight##	reduction
69	107	expression##	reduction
70	41	joinPart##	reduction
71	40	joinParts##	reduction
72	39	joinParts##	reduction
73	38	tableSource##	reduction
74	36	tableSourceListRec##	reduction
75	133	tableSources##	reduction
76	18	whereExpression##	reduction
77	21	fromClause##	reduction
78	23	groupByClause##	reduction
79	25	havingClause##	reduction
80	17	orderByClause##	reduction
81	15	selectClause##	reduction
82	8	querySpecification##	reduction
83	6	unionStatements##	reduction
84	2	selectStatement##	reduction
85	1	dmlStatement##	reduction
86	/	root##	accept
